1024 10475
114 972 3
354 807 50
879 967 109
109 1007 7
768 785 181
773 98 124
481 1003 229
474 361 288
1017 439 34
386 879 229
374 64 46
70 24 112
622 259 244
86 696 51
419 688 97
971 132 96
922 400 190
628 915 292
894 647 122
135 651 260
402 205 92
958 290 77
756 514 16
148 418 263
311 45 123
626 762 113
69 146 27
745 679 105
900 761 289
865 153 11
689 756 178
311 436 215
760 631 11
343 251 48
225 226 290
954 523 138
665 233 64
254 887 288
411 184 84
978 521 47
73 83 282
476 647 211
149 108 261
189 705 252
165 10 277
187 914 268
626 638 175
113 635 289
509 252 207
296 831 155
283 557 108
146 690 269
103 275 75
563 328 240
63 416 64
564 484 156
115 620 186
528 386 252
432 46 19
464 443 97
45 518 8
198 588 131
764 799 291
674 989 300
98 930 77
816 92 283
435 560 239
189 848 108
794 530 215
348 230 113
392 627 117
109 912 76
335 142 192
135 46 114
973 174 66
835 962 52
681 302 232
736 813 242
25 634 234
470 455 270
834 660 133
726 796 148
989 824 180
104 941 122
63 869 228
914 97 238
472 44 196
60 997 163
132 301 125
97 214 269
168 835 181
752 460 256
869 114 23
42 540 296
872 305 11
734 659 48
852 33 193
974 618 123
649 174 96
551 201 187
80 1015 209
633 622 226
567 804 44
514 307 25
922 822 7
798 513 216
435 793 294
29 778 196
1009 286 199
940 80 70
610 627 10
507 764 203
127 712 227
437 65 105
409 768 162
404 644 206
629 482 63
730 1023 134
465 578 8
622 957 218
661 258 159
285 276 80
840 815 139
485 491 269
901 622 284
704 453 107
973 153 245
557 200 258
1008 162 24
299 23 231
532 708 10
1018 824 75
5 60 243
461 714 216
0 100 35
703 613 12
268 94 283
146 456 218
272 334 233
291 429 138
44 658 172
407 278 106
800 96 138
72 881 192
729 212 153
906 446 125
23 489 178
814 714 154
535 748 60
725 474 136
503 22 255
796 873 184
100 734 192
649 998 8
244 879 162
147 664 9
165 919 289
185 852 91
382 354 86
932 805 274
268 209 217
845 661 117
94 727 227
996 975 197
173 386 109
569 605 86
30 692 1
878 494 20
721 697 84
642 438 253
749 461 219
741 1002 268
742 937 268
345 667 2
175 877 151
908 850 166
925 36 264
93 11 175
38 601 291
436 577 173
977 779 90
9 994 141
29 281 42
76 562 89
991 364 112
610 644 55
235 283 26
900 886 28
48 314 86
860 761 177
453 330 162
323 809 268
174 636 176
58 839 19
824 556 244
13 80 217
19 483 183
288 34 8
434 234 132
619 801 129
21 610 179
303 433 95
823 291 77
964 19 78
156 127 154
233 620 129
481 670 140
950 840 184
671 180 291
834 764 113
232 779 299
79 751 80
222 894 22
125 913 284
340 685 284
6 304 105
633 210 300
89 952 24
645 315 92
829 222 190
265 193 109
109 402 112
184 879 300
712 231 112
452 675 201
273 314 219
466 545 138
597 139 223
7 287 209
91 219 35
171 432 236
210 817 151
901 289 102
6 914 121
529 229 233
772 85 218
869 252 228
725 954 15
332 256 106
315 977 197
210 86 94
819 61 121
303 686 133
399 402 291
764 900 176
852 633 209
510 1009 290
476 764 132
594 749 19
36 1000 214
273 1009 82
138 868 70
557 85 284
245 521 56
640 138 196
303 368 215
297 644 9
556 542 287
368 448 131
528 838 134
790 124 42
763 651 206
134 280 246
995 182 143
401 539 184
183 121 203
962 648 184
463 359 182
280 973 172
1001 596 208
507 376 156
53 58 235
303 758 125
514 75 256
272 739 169
414 628 122
863 603 100
571 548 49
204 157 55
932 126 83
787 511 33
291 294 170
348 627 101
440 818 205
477 958 244
334 873 110
249 454 3
238 982 299
998 656 199
92 196 236
328 410 129
558 137 83
838 607 199
740 562 57
261 67 202
144 845 283
370 766 134
745 276 125
330 1 183
43 33 98
245 155 187
303 354 49
900 24 191
310 817 78
478 975 181
858 1013 31
395 131 35
992 683 108
690 1000 169
688 304 171
665 243 8
874 223 196
158 974 55
409 318 237
723 478 58
712 335 46
845 873 113
140 447 26
952 37 101
220 736 22
195 351 219
311 805 147
898 0 262
472 840 9
207 914 48
310 459 233
697 289 55
845 349 17
753 153 294
630 763 118
927 68 272
997 1004 248
724 882 240
63 997 70
898 791 110
462 784 216
925 407 125
475 100 180
97 832 283
529 952 162
20 546 193
272 940 84
306 202 141
143 678 261
370 832 196
889 974 241
594 216 227
661 201 146
206 941 123
315 953 242
126 635 57
981 344 267
777 145 74
119 482 74
348 905 204
389 119 137
736 70 265
915 141 250
376 59 266
518 513 224
763 241 251
586 256 24
904 402 44
882 36 278
472 856 293
996 250 14
627 340 266
704 950 206
370 919 113
65 926 36
520 665 97
715 902 219
286 295 134
905 194 111
759 930 136
544 1010 257
740 607 28
200 606 259
145 524 185
745 447 185
138 572 25
365 782 224
511 1021 124
780 766 6
157 422 67
117 851 162
116 503 249
636 382 211
99 705 233
44 885 255
696 669 210
596 281 48
238 192 9
454 146 122
29 920 204
704 593 108
165 543 292
790 485 221
505 107 127
503 20 53
666 448 129
171 919 175
968 546 237
394 730 52
229 6 161
725 926 176
362 982 128
100 983 88
267 734 227
397 128 19
571 369 109
401 84 211
439 976 280
29 426 300
797 358 149
784 40 139
336 201 258
942 20 286
819 351 71
723 22 171
710 452 10
687 16 296
460 458 172
484 893 293
691 627 241
710 532 39
494 873 194
0 845 271
284 870 34
74 988 184
642 104 68
546 345 288
200 430 262
998 450 224
1014 797 208
544 25 241
12 67 89
717 409 148
157 731 99
919 746 74
124 773 142
356 494 45
929 625 101
89 388 7
86 5 276
487 407 17
122 682 241
399 504 159
376 911 83
358 794 116
602 437 89
985 389 216
203 168 178
2 906 25
1 967 207
774 333 51
402 143 221
560 587 232
205 842 232
607 331 195
407 208 19
782 917 126
591 773 73
524 446 167
152 677 263
732 290 45
600 367 192
412 120 158
976 517 120
208 943 107
387 153 21
479 225 7
967 282 188
655 179 229
535 216 103
514 986 105
374 359 5
787 437 251
634 836 59
444 322 84
463 426 7
853 838 7
447 164 290
253 831 39
856 807 269
723 3 279
679 320 296
903 114 135
474 410 56
282 699 82
569 74 156
182 192 228
432 370 191
515 156 199
994 125 23
421 250 182
593 632 84
15 228 21
686 475 250
679 405 98
541 772 16
509 304 215
298 980 139
625 360 248
692 827 105
175 340 286
247 671 6
556 528 251
497 959 38
246 299 215
414 788 84
379 529 128
661 403 181
622 128 174
541 440 52
286 749 223
587 738 229
766 545 34
247 952 250
932 314 131
823 871 47
138 793 19
628 955 236
555 563 157
128 618 193
806 619 200
469 1018 126
705 93 133
234 368 102
805 382 223
854 929 162
851 358 86
164 543 166
833 442 218
723 423 133
1007 519 248
331 430 162
265 763 106
60 138 61
565 400 15
448 644 121
162 933 144
840 466 167
309 461 178
1009 800 173
190 602 155
531 231 246
90 983 73
857 150 232
451 241 129
993 465 230
844 795 73
995 996 96
447 443 76
562 629 199
718 753 195
628 699 54
107 326 200
519 396 261
905 133 109
334 800 60
145 587 85
546 869 276
611 671 269
249 431 290
315 118 28
755 540 126
1009 833 107
151 414 214
602 427 36
722 916 246
263 725 126
443 393 272
241 78 10
231 789 281
99 525 166
414 535 84
594 557 180
71 349 232
77 945 205
228 769 120
212 516 84
448 939 143
893 919 188
137 338 194
279 264 157
758 1009 296
541 671 98
146 76 286
689 220 212
575 959 241
159 708 232
1003 554 258
838 437 45
323 370 265
509 874 204
944 652 143
496 668 208
274 970 143
462 708 145
824 599 5
582 117 35
636 312 215
989 442 79
499 481 196
481 408 26
894 240 285
207 516 244
981 689 293
833 707 91
167 685 109
189 204 210
739 392 263
565 975 68
998 335 122
490 330 296
759 1019 241
392 1008 122
16 824 113
393 957 73
849 39 13
261 679 299
34 703 297
250 31 268
637 257 169
649 472 108
613 330 135
475 143 255
130 448 299
600 820 186
664 151 27
654 204 190
941 751 127
605 435 136
871 133 18
514 927 219
644 242 208
831 956 275
408 795 80
650 156 148
897 527 272
186 897 30
721 588 243
711 944 53
964 127 205
753 86 168
33 312 130
196 275 53
397 845 74
678 877 15
572 933 5
231 252 125
751 1000 163
575 538 242
667 781 189
373 1013 92
33 411 275
457 949 179
487 144 195
747 761 249
373 759 184
444 545 15
116 385 286
23 667 250
621 608 125
682 834 132
344 529 186
374 385 270
234 957 250
175 7 26
407 190 290
655 295 235
948 170 177
822 275 10
932 864 201
118 529 218
856 312 96
675 536 68
11 233 284
198 878 132
374 125 207
838 762 143
1002 893 179
725 392 101
840 603 43
749 136 80
669 466 227
524 80 72
433 527 102
156 732 292
608 421 147
776 412 99
231 110 210
424 898 90
397 40 210
447 31 298
990 200 141
137 178 115
661 1004 211
997 91 48
255 745 278
626 705 250
545 196 87
604 171 137
942 420 215
1002 747 107
721 303 200
445 950 166
463 312 113
87 407 16
872 996 191
416 138 82
686 542 196
36 600 257
793 554 110
314 347 222
402 730 13
334 186 264
724 459 112
90 55 78
191 932 136
862 838 122
574 495 117
863 688 167
813 990 236
196 900 84
736 734 72
335 801 62
785 500 68
35 278 288
171 722 59
976 941 95
729 708 240
202 187 288
221 605 246
581 581 35
500 656 17
562 575 221
96 408 97
84 32 288
281 759 138
492 748 101
845 165 212
124 963 191
609 239 268
543 349 122
239 342 100
900 722 108
834 763 98
406 878 227
681 303 249
126 569 17
56 485 18
661 343 153
340 72 170
635 333 14
838 963 76
564 876 231
408 910 210
922 339 154
268 720 197
90 559 155
380 843 110
398 323 123
188 388 143
625 625 81
888 846 175
88 1016 291
533 415 300
452 461 75
540 589 142
692 476 58
834 359 240
755 475 75
232 78 94
638 185 193
627 417 185
873 858 54
842 24 159
302 771 269
646 790 278
782 155 133
388 164 181
726 518 101
386 561 120
545 304 261
173 844 95
368 998 126
510 279 242
385 572 293
204 380 175
774 395 85
820 4 220
565 104 211
449 308 167
495 885 111
594 765 35
583 998 61
318 681 30
544 205 281
723 965 35
192 585 285
226 333 38
420 620 248
6 358 2
453 387 212
329 962 269
869 167 119
637 274 261
705 680 53
272 488 122
882 500 196
668 147 17
89 141 173
147 654 138
474 467 21
978 919 97
309 801 143
115 832 224
671 52 264
180 983 123
877 315 50
595 150 203
211 491 3
1023 306 201
752 442 12
156 693 95
925 425 117
280 511 205
647 516 75
568 301 180
914 649 154
820 870 252
863 540 279
329 898 31
536 500 153
454 226 24
951 51 197
301 566 253
66 849 164
286 96 21
400 738 99
830 351 98
301 536 182
263 210 224
732 867 217
506 14 23
360 899 218
369 999 113
15 232 92
586 1008 32
248 989 272
433 933 270
759 71 19
807 201 186
963 177 244
258 835 271
269 146 158
1019 937 149
394 734 215
602 579 280
880 473 263
13 973 23
541 457 37
294 25 270
594 305 33
1018 530 89
565 886 250
8 852 47
465 626 4
568 345 182
75 79 161
20 386 66
515 122 243
784 980 218
463 555 179
886 433 79
477 211 177
594 292 168
698 255 150
548 122 227
35 1001 135
791 754 108
61 966 297
87 430 120
832 806 143
247 131 149
137 393 201
149 200 164
257 901 257
1009 745 131
1003 602 194
127 267 88
86 97 243
920 750 57
761 545 243
817 501 192
595 270 43
115 792 26
595 712 55
207 655 234
362 553 29
98 932 1
617 981 256
738 223 274
977 21 139
524 474 279
468 63 59
1020 985 185
771 898 222
464 115 97
661 909 135
944 385 104
125 692 147
584 81 188
73 37 245
794 468 160
90 504 195
761 77 18
514 328 9
258 592 290
901 992 197
770 899 179
426 146 209
434 652 58
278 236 192
301 58 144
701 31 114
833 606 39
712 842 89
67 953 252
10 566 184
702 452 98
673 984 15
420 715 288
399 236 204
534 497 274
414 967 106
528 674 277
702 1023 274
414 193 246
573 498 71
814 181 146
960 16 33
621 466 49
63 991 58
129 920 183
346 829 30
342 279 234
242 695 143
995 402 67
807 540 128
852 209 183
913 262 18
362 966 77
102 588 106
468 544 286
492 24 97
406 288 226
54 853 168
138 90 296
412 80 199
183 423 159
316 479 164
537 217 178
702 995 291
455 83 89
470 796 13
279 233 238
260 24 188
839 68 179
145 549 159
821 647 158
781 771 97
572 449 260
958 582 50
1002 318 92
319 56 214
967 830 186
869 210 257
754 843 275
740 463 22
801 650 203
207 565 130
944 7 97
503 679 224
332 67 151
244 1003 235
458 819 119
945 339 11
452 1014 194
135 575 32
625 614 205
556 121 93
251 510 212
300 704 161
659 500 279
120 495 248
121 591 215
88 394 280
140 852 145
834 746 33
542 743 98
729 806 239
676 894 218
308 7 16
43 835 37
977 242 240
431 876 46
209 581 45
798 127 165
613 83 58
990 521 38
181 968 296
825 321 206
297 735 76
328 740 29
157 968 3
476 166 78
608 758 145
543 253 221
635 262 117
815 446 52
650 567 267
667 976 275
358 375 279
693 911 215
397 886 185
1013 856 96
31 91 87
906 572 262
982 405 104
858 456 81
139 546 230
804 211 182
816 787 22
607 906 114
709 620 283
904 789 147
60 256 270
522 306 291
177 288 194
918 401 135
438 946 256
352 746 16
490 512 106
872 971 40
775 528 105
991 1016 32
873 155 139
897 116 193
379 976 228
752 764 128
160 315 140
753 653 29
882 326 243
1023 917 38
253 542 90
779 645 260
417 182 181
914 893 105
423 454 247
863 2 59
25 722 233
49 150 289
1021 54 201
736 352 267
839 164 200
843 311 256
408 761 119
501 309 241
965 405 172
241 632 215
526 160 289
209 66 273
110 248 176
823 774 296
74 131 244
625 922 157
734 105 257
225 998 104
193 310 128
736 440 2
739 421 168
829 47 33
27 753 247
401 669 147
694 1019 10
283 713 98
980 623 4
544 886 70
338 884 192
154 368 291
664 680 153
927 798 212
545 658 276
430 376 16
572 133 23
928 209 108
117 391 288
239 160 279
554 158 151
391 873 255
392 798 191
766 666 170
194 214 29
764 755 55
190 132 254
656 433 154
1022 749 141
155 496 158
923 429 125
532 984 30
954 789 286
229 900 146
404 650 8
381 794 292
94 492 60
386 505 184
832 297 160
815 118 215
377 522 130
781 979 6
602 706 256
306 887 189
487 262 149
524 1003 243
784 207 163
789 77 111
170 388 236
821 779 53
715 471 72
502 527 300
468 217 19
995 641 145
767 844 290
122 340 244
164 742 224
57 514 192
85 519 266
209 131 239
153 612 122
752 897 62
300 428 12
979 505 93
488 880 213
445 609 109
2 466 225
913 142 32
637 297 167
599 214 35
986 415 267
153 267 204
721 743 249
573 447 244
352 867 75
626 502 111
937 52 45
406 781 66
990 143 80
920 213 75
847 707 84
681 824 12
426 203 190
783 611 157
625 944 24
269 830 204
91 3 1
632 558 16
772 299 89
896 911 77
970 558 20
58 673 86
260 679 66
417 306 132
725 929 98
233 499 227
717 106 254
191 159 298
424 666 63
7 815 177
450 483 221
683 652 272
230 472 161
59 842 71
486 618 287
83 328 219
298 781 14
293 157 294
692 685 172
926 266 223
973 445 63
571 876 234
855 192 51
483 582 203
987 152 115
533 834 174
355 318 18
998 220 174
279 830 17
18 104 208
584 176 80
756 933 197
771 768 31
84 328 288
76 49 245
932 1020 106
847 515 240
500 880 155
757 787 43
850 141 106
815 126 274
688 454 107
682 806 249
702 304 163
345 914 193
1021 187 135
724 709 157
878 262 212
453 358 33
362 980 182
545 0 208
369 1018 33
933 629 46
65 724 253
68 152 218
324 591 102
306 907 146
916 260 261
1021 723 240
613 836 241
725 494 133
423 373 158
432 519 217
941 721 142
168 247 128
56 928 84
338 364 165
399 503 76
153 203 236
617 160 108
176 55 37
189 652 88
775 146 261
654 592 207
568 1017 76
449 987 80
241 360 244
90 928 159
994 694 92
242 28 118
441 178 291
806 112 213
170 207 297
1011 356 273
946 453 147
56 246 104
436 380 27
824 230 175
943 77 81
154 105 93
847 425 299
897 734 72
123 963 57
65 1008 68
829 869 276
238 270 137
662 703 267
173 976 102
872 255 68
405 641 136
418 50 188
285 708 296
111 525 185
247 274 189
142 129 213
785 982 97
958 548 298
988 394 56
445 600 297
776 116 288
691 400 282
441 925 139
829 50 38
323 938 122
1021 739 236
894 574 257
645 483 177
914 178 215
982 524 59
948 577 204
545 874 138
741 529 39
346 302 3
204 8 75
921 494 77
763 281 112
440 540 53
221 802 73
342 443 72
16 857 27
455 808 162
710 917 179
935 473 4
625 695 81
716 175 217
94 135 169
955 491 3
684 263 276
763 891 22
745 684 49
737 827 260
693 229 135
169 418 5
705 346 36
883 571 160
460 344 110
478 852 285
508 780 110
634 976 57
211 687 142
124 890 75
948 851 245
598 1023 86
353 441 133
421 735 82
453 52 266
528 724 18
142 726 3
227 361 292
160 89 96
154 303 223
542 178 174
1006 48 164
381 572 94
351 627 258
519 900 77
555 876 270
618 265 40
838 1003 280
188 405 232
164 969 249
984 843 149
667 55 233
464 601 222
101 740 131
75 519 16
419 1 2
219 624 211
320 198 67
299 552 285
3 632 206
85 811 57
731 130 249
672 187 96
200 416 64
754 826 291
823 444 259
738 673 109
504 188 75
738 56 157
459 144 297
508 673 207
697 549 87
388 38 228
232 497 237
771 36 28
483 466 264
527 253 202
524 235 153
342 26 137
860 220 159
195 88 198
849 331 190
727 991 43
404 33 280
623 501 186
614 11 142
361 216 285
127 275 52
86 456 113
310 951 75
794 556 57
694 835 120
416 724 27
993 575 299
944 165 74
972 373 194
420 844 264
502 842 64
578 710 93
472 362 44
702 641 22
318 592 108
92 789 85
312 518 137
335 511 148
879 624 270
612 96 149
353 891 165
553 77 281
502 40 188
179 39 272
723 592 218
248 51 73
716 445 66
31 710 211
370 983 26
321 40 23
725 989 24
519 623 216
870 141 221
645 286 266
975 742 280
733 643 250
799 533 107
851 166 238
314 199 191
316 390 66
77 136 198
28 529 164
357 47 241
36 597 101
783 174 157
390 182 230
613 942 297
851 222 236
76 482 153
36 1003 131
250 393 298
122 324 117
400 410 214
989 158 230
524 58 21
249 1021 259
225 306 11
557 449 197
967 512 76
897 88 145
167 903 114
413 437 297
628 232 223
357 312 300
433 511 150
377 99 77
717 455 35
878 22 48
853 717 23
932 712 68
245 419 130
5 959 238
518 327 57
873 350 144
719 603 7
257 229 120
147 1003 179
786 939 121
900 10 188
145 131 37
874 119 83
857 937 196
426 947 154
303 366 8
1000 127 69
668 438 81
835 249 50
520 26 164
348 41 32
767 960 283
494 590 172
157 938 154
401 1008 141
155 77 295
169 390 266
772 296 154
508 6 75
334 329 291
76 785 295
713 40 67
87 553 137
883 112 267
974 540 249
112 34 111
318 573 23
806 206 203
205 716 101
870 840 72
1001 147 253
400 150 267
729 150 9
843 406 63
213 220 278
985 253 275
799 985 274
1004 490 142
924 123 212
358 669 30
320 622 293
670 1003 140
375 548 197
106 66 154
618 262 104
470 492 116
725 407 54
330 159 51
181 567 56
11 220 22
892 663 52
819 282 214
323 353 273
823 842 104
551 44 152
498 716 121
26 858 263
946 356 113
13 1017 72
495 403 273
565 226 241
891 117 1
612 911 167
391 47 131
423 275 136
789 203 284
560 1007 279
730 226 165
43 571 269
320 897 28
349 62 63
1012 584 32
980 288 204
700 227 34
775 804 88
420 169 43
188 523 285
1011 621 89
764 1003 33
1010 1013 204
13 76 227
794 548 168
850 775 229
852 714 130
1009 999 208
204 641 37
171 497 77
732 747 215
855 591 139
763 610 271
289 48 207
41 18 15
621 330 144
579 551 233
167 932 110
994 69 171
858 1004 98
54 109 169
24 621 130
117 5 209
879 629 211
956 298 44
732 424 276
386 70 233
546 301 49
776 386 75
79 302 39
337 602 149
3 185 126
119 329 260
350 611 110
627 854 173
981 748 26
150 998 219
998 953 125
916 854 277
34 309 29
290 129 224
858 244 239
329 686 169
101 392 15
644 860 142
522 14 5
800 315 76
288 630 88
654 789 29
625 198 141
22 483 293
734 928 173
874 315 201
704 454 255
511 641 271
733 653 46
515 411 196
19 774 25
803 881 171
356 571 166
797 562 35
583 894 155
523 577 293
676 614 205
174 691 105
585 396 93
942 545 83
896 104 148
359 882 260
67 399 109
274 608 34
874 534 271
829 282 220
414 457 278
271 703 75
94 704 193
672 5 201
776 957 118
634 427 89
854 178 129
411 211 226
161 610 72
89 498 231
9 899 66
792 425 97
396 411 150
581 738 288
532 280 187
10 516 167
82 716 241
948 163 284
346 573 181
206 538 77
882 485 64
61 271 289
596 903 66
875 231 196
107 524 183
8 573 251
662 483 251
554 815 102
379 258 93
659 277 166
817 641 151
424 188 81
518 84 274
182 897 33
18 593 187
186 133 290
605 290 162
507 145 269
1013 970 38
375 849 259
905 670 296
496 612 27
822 465 161
4 385 37
955 1018 238
406 615 123
429 120 224
400 1003 21
269 956 189
854 883 134
86 270 21
611 448 166
306 604 114
851 577 224
649 339 270
894 702 93
392 921 27
261 954 107
923 850 138
215 182 42
9 247 153
430 337 243
690 668 36
201 554 259
569 873 183
520 786 291
41 630 32
585 851 235
293 965 65
417 84 1
416 63 220
773 9 228
900 133 31
908 480 206
254 276 47
873 1007 248
10 586 248
925 142 105
356 292 137
968 44 183
114 905 75
139 750 179
238 728 30
449 419 22
410 719 92
60 1004 283
846 527 240
217 235 165
108 486 74
490 519 152
541 460 145
731 71 60
830 325 284
219 783 229
724 468 263
864 74 291
425 482 82
813 585 269
488 99 252
947 503 280
943 1022 94
523 771 220
2 534 142
454 710 41
454 816 255
960 1008 88
21 735 246
147 487 215
352 230 48
283 990 45
803 271 33
56 286 287
446 482 61
213 93 25
858 856 23
656 682 36
980 283 27
837 329 245
636 482 241
622 981 170
549 385 266
897 161 278
482 558 8
423 937 163
174 748 88
74 529 87
492 518 20
838 541 83
271 817 22
608 696 50
668 300 198
302 693 82
861 834 2
835 126 42
622 825 33
841 531 258
893 989 28
393 953 285
849 482 243
993 763 74
641 886 54
871 509 60
252 542 293
718 473 27
350 514 75
767 516 265
103 1012 6
335 640 37
252 828 295
831 521 31
338 576 285
702 25 26
128 676 85
233 330 233
317 537 43
947 620 152
417 4 171
919 474 193
356 197 166
87 727 181
171 349 108
561 948 96
934 136 88
908 278 129
6 947 149
974 114 192
505 878 64
89 336 263
302 255 124
233 817 57
459 329 171
328 651 289
702 1012 1
971 255 69
1017 430 280
290 166 66
715 160 223
226 1014 7
29 672 274
349 461 5
900 433 184
5 105 3
120 487 75
282 944 252
970 1 130
890 454 213
137 315 94
1011 399 179
133 352 102
592 481 279
832 170 121
912 32 204
834 627 130
102 101 289
301 863 57
767 854 9
732 223 87
534 523 61
225 986 192
470 618 17
88 60 225
407 224 192
812 885 248
60 862 215
429 617 30
179 4 80
477 820 279
246 652 292
561 100 203
723 217 223
512 922 271
1011 605 83
800 536 162
585 12 284
101 886 187
418 442 76
469 889 2
964 788 218
193 242 297
447 135 123
112 994 52
326 13 203
398 189 231
104 117 284
998 885 262
360 204 287
369 54 185
463 694 261
214 943 35
553 884 225
363 36 212
845 310 214
345 356 170
452 536 134
538 518 184
796 926 84
998 859 237
686 275 286
956 1008 265
993 518 149
980 711 70
663 186 4
244 1 197
540 800 116
817 1017 224
705 925 171
33 144 23
486 742 23
66 718 164
407 55 159
836 66 212
823 433 41
150 902 19
708 884 246
436 1006 213
600 942 297
130 689 172
581 994 112
713 865 60
263 183 21
674 912 54
457 791 157
535 806 157
313 620 160
928 91 44
753 965 6
717 319 17
2 823 258
707 755 150
837 571 54
901 434 283
562 733 141
830 874 48
207 816 64
916 19 112
437 455 175
669 811 63
116 923 148
82 138 275
13 580 220
298 634 234
182 543 175
14 36 225
461 543 125
903 352 226
424 684 29
148 936 136
803 916 42
838 167 253
571 284 170
276 815 63
21 721 112
212 156 65
322 299 98
252 83 150
531 1012 5
735 938 226
963 178 129
280 668 63
289 722 249
936 1017 265
611 694 293
777 287 236
48 990 242
197 964 266
898 253 239
163 16 218
187 20 83
861 341 45
375 523 32
53 84 174
93 826 14
845 312 169
269 7 14
728 224 206
20 968 135
660 659 202
263 129 183
513 790 123
17 494 6
285 66 206
193 867 55
87 334 113
288 41 157
1017 952 103
550 464 164
146 766 68
457 965 243
650 56 204
665 848 3
590 1006 203
810 160 133
296 735 278
523 140 174
927 325 227
851 485 99
715 937 249
1009 710 260
237 635 163
96 250 200
1006 304 180
134 327 39
149 675 50
670 180 143
693 815 170
697 760 129
701 369 245
540 780 177
485 724 199
19 975 94
853 112 32
671 678 147
674 797 15
303 434 271
428 891 124
590 901 29
971 694 106
318 877 247
1006 578 135
254 744 50
319 214 41
783 190 82
666 136 291
801 839 275
395 644 281
747 35 154
967 885 93
180 547 283
214 966 91
104 332 174
304 729 75
837 442 225
294 759 104
152 31 232
929 392 45
467 987 98
91 848 123
757 180 156
940 487 90
212 701 258
482 189 48
656 410 99
373 778 278
713 1005 157
293 781 104
184 135 294
233 32 175
705 1012 119
542 709 123
533 535 66
528 827 41
78 440 196
454 188 214
546 519 8
661 239 3
302 237 107
309 947 211
314 213 142
417 1003 78
510 324 127
439 6 62
695 364 89
506 75 21
916 135 292
909 380 86
764 730 236
229 612 90
825 624 103
236 790 89
319 856 271
764 57 104
251 899 44
432 977 117
142 875 81
506 83 216
400 730 269
345 120 21
30 711 272
839 849 219
437 217 32
958 16 52
109 51 49
979 904 20
54 127 131
923 584 101
858 926 168
672 295 39
53 919 265
287 995 103
754 153 30
635 644 210
631 406 201
680 250 111
1008 422 74
339 740 198
644 145 11
126 608 285
633 976 154
47 49 57
549 307 162
335 97 132
1001 333 90
641 779 60
183 799 81
600 717 219
785 317 25
1019 811 93
540 126 274
715 126 117
902 750 257
458 861 220
389 71 40
120 915 217
729 675 49
611 30 143
212 275 250
576 219 211
561 697 97
621 871 290
429 645 8
682 1002 54
170 831 257
758 878 145
716 792 27
852 199 206
460 634 151
345 243 217
97 572 210
154 779 178
717 673 3
804 100 263
298 63 24
65 212 104
992 902 262
23 473 218
815 863 30
703 75 122
667 397 250
763 876 10
420 111 144
1008 556 82
744 531 65
920 64 121
568 147 135
891 185 184
170 638 218
889 450 274
498 366 18
158 826 36
418 1017 209
9 827 17
634 581 142
826 2 47
851 702 139
74 768 191
656 1022 1
366 535 203
946 920 193
465 544 48
791 393 215
398 105 224
