1024 104755
584 860 18
505 919 103
89 336 203
492 319 16
401 395 261
5 832 276
695 416 64
312 482 83
64 174 153
255 760 188
1001 74 287
794 341 23
398 86 183
432 658 179
262 222 205
576 377 215
220 303 159
326 27 293
38 507 47
461 909 278
573 50 211
36 83 4
154 444 67
949 205 280
334 436 197
297 517 14
14 886 244
762 969 244
311 50 263
622 730 193
151 869 229
625 567 224
424 783 22
735 774 183
167 873 122
545 112 27
390 488 246
751 810 199
65 536 34
374 597 253
939 598 182
545 658 111
999 30 217
519 593 245
284 154 96
536 199 33
203 230 7
157 84 132
500 25 265
537 252 8
507 57 266
602 299 6
684 29 100
310 585 207
679 754 298
699 610 165
688 76 136
933 27 253
891 776 170
563 197 59
420 291 267
828 618 236
742 334 299
418 318 173
32 857 205
1 678 192
383 901 29
535 617 159
904 250 142
712 365 197
758 252 149
253 971 288
526 919 66
932 750 185
575 187 163
804 861 293
825 365 79
877 300 244
857 580 216
381 73 117
556 444 245
1003 26 110
316 851 60
141 708 244
0 605 241
105 482 187
367 10 195
277 140 78
515 652 83
153 916 145
301 616 238
42 984 60
839 511 127
104 997 227
119 521 197
627 229 258
934 1023 228
984 704 46
23 367 120
833 218 75
238 629 197
238 570 61
801 286 187
419 791 4
702 150 36
107 833 187
771 587 72
260 892 53
776 908 212
31 928 149
239 985 243
546 697 143
481 82 134
598 554 258
679 250 128
326 186 157
639 464 112
347 823 90
393 105 141
822 936 38
80 996 259
484 141 187
261 578 279
805 28 110
709 282 176
20 867 92
952 751 141
589 309 209
569 85 134
80 414 144
468 3 127
291 357 99
819 998 51
186 194 195
643 200 13
139 412 3
399 799 232
962 109 180
990 109 23
523 891 252
276 606 299
302 82 166
59 544 165
107 250 130
868 287 32
611 211 217
271 355 126
153 19 28
399 1011 72
399 726 269
413 848 138
601 472 274
315 359 67
377 162 262
262 678 201
629 302 186
717 212 240
623 147 288
627 819 25
975 682 198
905 1009 107
591 915 231
841 62 67
614 6 260
939 288 163
927 816 71
295 614 207
792 36 119
456 946 147
682 425 56
561 663 178
264 68 91
306 754 131
456 68 160
949 485 242
870 917 190
529 844 236
506 198 107
636 870 290
836 669 145
173 468 112
481 420 81
561 255 224
43 639 114
293 959 199
861 855 259
330 316 220
550 763 130
260 475 72
859 231 71
492 967 53
234 447 143
256 277 252
673 671 174
748 1005 55
54 105 197
332 815 27
363 504 241
938 913 16
728 632 86
741 468 92
14 48 185
101 415 56
400 930 49
515 781 246
126 158 155
1016 732 206
122 439 191
699 877 173
961 617 247
1014 831 296
366 255 204
388 645 278
790 789 236
495 306 231
126 360 241
23 860 276
400 156 174
565 923 68
391 771 128
913 111 8
188 912 262
752 552 59
136 450 74
529 744 204
576 933 114
386 510 187
477 60 70
648 981 41
690 122 97
245 138 217
631 424 290
311 423 287
475 19 224
118 105 198
543 380 110
1 553 270
43 727 188
266 30 132
771 724 124
874 479 107
350 787 225
523 501 37
168 194 38
274 285 272
918 956 236
87 266 252
769 941 288
907 237 145
977 863 258
720 974 161
612 266 251
309 692 192
872 336 223
983 12 197
430 206 281
744 364 140
11 816 90
570 630 75
682 104 231
316 899 254
849 252 243
370 525 165
442 775 135
78 190 149
249 15 56
425 435 154
510 900 166
552 653 181
625 944 125
155 137 37
131 130 122
113 479 227
535 227 298
10 862 71
817 74 2
481 49 139
75 555 251
234 597 83
758 75 208
257 25 227
335 563 132
352 238 296
785 319 100
508 509 240
192 550 271
634 499 151
553 765 178
864 312 23
475 980 135
129 20 91
24 847 201
699 988 158
804 500 211
428 909 185
634 470 131
318 63 193
552 645 75
892 271 10
232 343 246
557 86 33
482 775 71
817 263 104
839 645 165
210 873 20
988 806 290
1000 211 16
639 711 196
339 218 275
669 43 151
204 573 180
754 620 19
878 643 13
567 16 103
47 499 252
307 476 21
639 288 92
739 704 207
33 674 119
702 725 145
90 253 13
762 28 276
391 390 295
566 496 191
475 185 186
722 676 5
616 984 41
160 430 272
693 575 264
455 382 1
972 248 229
630 792 24
585 147 243
462 636 75
598 694 186
414 782 156
1022 474 175
178 336 44
228 638 79
784 535 89
522 826 124
409 577 210
209 346 102
669 868 233
380 264 215
811 797 163
136 146 168
846 565 284
952 466 87
404 979 153
353 379 27
728 216 140
352 709 199
516 530 286
887 85 240
88 519 53
298 429 272
712 278 265
52 534 33
812 917 223
229 108 13
121 962 251
550 14 294
849 117 291
670 601 175
430 229 183
422 755 131
903 305 45
736 341 175
644 653 193
730 334 152
885 157 272
345 645 94
57 911 126
517 808 102
121 614 212
667 327 122
153 921 213
488 597 298
789 315 69
373 763 211
434 307 67
1006 444 259
452 94 225
161 766 41
39 596 73
104 872 276
11 795 111
812 540 236
592 858 127
98 306 40
61 968 20
834 500 48
688 267 268
600 888 272
551 551 12
41 999 53
571 158 197
232 846 46
241 911 34
580 237 52
853 995 236
76 915 159
170 273 225
461 660 5
720 6 261
681 733 119
427 994 298
241 368 89
1017 208 125
865 459 258
645 372 214
333 541 58
356 725 183
102 163 108
871 913 177
827 839 149
970 196 208
765 814 285
74 135 226
682 448 88
209 552 291
386 937 147
537 573 247
534 689 246
281 836 33
42 104 48
607 997 157
843 448 21
548 681 223
262 861 181
625 304 204
138 919 207
985 744 110
283 570 77
434 565 156
209 244 273
409 744 89
412 942 266
456 681 180
526 77 100
237 553 6
312 474 66
440 106 233
59 433 230
736 398 67
519 115 14
639 164 68
989 764 169
150 203 123
696 371 194
765 623 285
288 965 227
817 716 197
328 439 285
833 985 63
486 414 23
1012 735 122
596 706 103
666 203 157
1001 472 167
106 164 83
519 627 281
646 663 103
184 470 231
627 784 290
1015 176 84
110 148 10
344 894 58
624 932 129
580 618 247
169 179 170
131 922 216
72 580 173
170 319 243
907 905 145
192 661 89
983 442 165
611 608 161
615 576 2
448 911 285
741 806 279
522 717 3
689 946 233
311 607 45
861 619 5
485 1000 283
897 591 53
685 133 177
840 64 234
676 746 234
239 50 28
280 185 159
603 908 299
1015 833 293
351 260 290
212 567 173
143 906 129
134 357 50
450 33 46
428 624 167
932 771 220
733 645 53
60 418 191
65 667 181
755 560 121
1013 42 278
763 113 155
928 628 12
906 427 191
766 352 96
602 291 98
494 668 260
145 856 44
11 952 261
674 711 180
852 232 249
1009 155 63
220 24 185
10 200 105
236 767 191
509 59 145
346 180 11
754 255 183
616 689 40
830 352 9
195 853 75
287 493 35
408 646 240
109 946 22
56 246 114
764 980 272
576 14 150
504 681 252
839 125 174
98 252 9
982 757 174
700 690 143
133 510 10
843 708 217
307 309 279
380 495 243
747 986 148
62 240 281
221 967 22
302 674 53
1005 847 266
767 918 280
572 639 153
516 844 220
323 710 206
141 807 275
649 687 286
477 419 253
434 374 276
889 356 204
182 773 288
914 909 148
268 125 239
173 171 140
382 975 25
322 24 206
980 508 224
632 317 25
928 964 113
961 236 12
583 942 23
714 527 58
121 462 175
778 416 207
353 318 91
241 351 189
323 879 278
716 364 155
595 573 133
248 567 291
613 94 244
929 660 138
39 427 172
886 60 272
461 812 235
803 522 42
894 731 76
855 534 203
393 705 120
629 501 207
430 838 64
44 283 262
160 807 273
509 53 163
493 530 27
772 94 154
277 800 119
970 544 200
954 890 28
400 514 40
375 715 125
812 764 48
817 381 103
214 915 99
743 819 253
875 338 280
969 910 93
321 263 167
903 996 289
52 846 206
504 127 146
56 944 228
516 697 69
799 309 173
836 1000 53
514 718 153
459 397 104
350 656 134
105 457 56
636 439 12
664 178 8
221 783 197
775 848 295
210 11 126
129 1005 189
989 71 192
434 38 65
264 1019 212
693 271 210
306 41 217
211 1014 146
461 345 161
161 84 91
421 862 163
536 1009 212
378 250 104
794 443 99
530 38 162
3 1002 216
739 660 165
684 504 280
680 201 75
164 121 56
465 172 108
372 869 133
396 185 91
124 973 151
0 519 241
701 764 48
903 174 173
505 532 157
1017 276 299
361 87 95
611 1021 191
856 344 78
614 872 242
8 722 242
887 105 214
389 655 230
989 667 276
899 515 3
626 86 165
57 817 223
860 883 100
597 825 61
611 709 111
97 433 267
302 884 100
210 117 261
51 537 58
97 244 136
261 644 189
1012 820 199
159 175 80
145 808 22
663 690 94
928 526 125
327 205 227
494 276 93
898 751 114
737 68 83
911 902 125
846 575 121
737 60 276
231 299 64
23 734 164
386 611 151
1009 836 141
865 308 289
466 700 288
528 485 117
453 501 232
962 322 137
512 994 131
919 132 290
711 219 294
613 813 112
539 303 267
980 345 243
469 173 228
753 276 276
579 625 159
123 361 230
854 9 174
364 453 97
502 733 56
712 727 17
699 92 251
476 50 149
77 894 166
666 602 223
752 368 28
314 214 233
266 539 55
576 540 200
907 793 131
318 737 172
324 472 121
568 121 56
802 666 171
1009 924 10
561 880 4
278 82 67
895 269 13
137 197 168
493 269 95
52 991 214
1009 969 98
654 883 224
464 355 107
541 579 189
177 311 92
938 101 7
540 892 82
667 193 129
199 393 188
175 521 80
132 373 215
621 42 229
942 860 71
387 914 31
715 934 191
520 952 50
227 489 121
162 639 158
468 308 48
88 127 220
201 757 251
435 821 198
704 288 237
457 404 80
689 961 300
167 776 57
305 552 153
500 85 28
46 285 255
183 973 149
102 408 286
697 884 125
89 363 72
225 281 261
722 191 227
710 170 265
88 172 112
902 775 183
265 617 3
350 486 268
778 146 156
65 281 30
839 502 93
512 10 10
901 959 170
986 621 209
783 763 63
935 242 284
584 428 251
259 935 222
731 149 70
320 852 215
30 187 33
82 780 150
299 29 273
284 947 139
132 865 53
994 566 250
401 572 291
806 862 39
449 683 189
849 572 180
151 989 256
424 1020 2
671 283 220
825 696 6
465 343 51
411 822 290
176 391 96
319 97 283
943 298 81
901 541 181
216 837 21
387 599 289
574 29 185
156 121 107
1002 607 159
595 889 95
222 426 257
991 345 31
203 115 53
151 526 109
782 392 11
168 31 162
760 478 65
371 203 37
12 918 88
988 8 201
405 976 113
235 248 153
146 969 146
692 600 253
989 212 281
288 694 51
499 111 100
137 421 142
330 917 63
459 947 57
806 107 271
909 996 285
746 682 139
106 486 227
479 116 69
7 519 196
255 301 59
303 513 31
219 164 21
281 586 49
643 136 239
282 934 136
557 390 295
215 836 190
892 202 144
832 21 262
623 190 45
415 728 236
755 517 227
272 506 58
981 761 183
475 856 58
413 747 53
767 904 130
9 913 130
922 526 225
848 210 73
948 383 112
994 603 202
455 933 55
729 22 272
712 258 264
564 819 163
5 609 154
899 156 155
246 151 264
78 973 182
65 720 287
42 403 159
117 717 1
296 463 264
306 445 51
237 724 258
508 928 224
830 721 209
237 315 221
964 365 94
498 644 195
843 387 250
350 306 202
793 863 215
1006 556 50
202 694 198
428 368 170
137 96 151
1009 997 292
12 952 155
540 377 185
7 938 50
943 549 71
970 1013 268
325 108 187
275 373 64
276 376 29
494 1016 251
163 439 20
75 127 134
388 712 170
553 434 4
626 378 39
888 321 108
162 126 223
386 971 54
660 1016 230
552 312 300
418 792 256
38 144 224
229 697 16
147 409 141
57 215 206
912 68 104
903 63 203
43 944 156
667 291 300
202 427 176
618 460 6
935 620 113
95 809 189
579 845 229
282 1008 135
898 29 155
107 487 231
908 569 135
426 129 252
410 299 181
134 395 95
387 878 60
113 688 124
655 45 275
149 460 77
603 593 77
466 442 258
865 395 133
772 746 295
1000 881 294
925 586 149
284 976 67
428 638 211
970 663 99
477 589 137
456 527 273
80 621 81
478 641 165
493 13 23
67 576 76
512 936 141
695 853 285
165 779 190
894 245 115
228 685 268
590 320 271
470 698 226
752 230 160
598 198 30
596 510 4
454 601 85
617 731 289
64 772 211
992 514 22
140 803 159
101 553 125
528 830 290
533 640 92
512 1000 81
396 444 291
652 427 159
972 305 282
916 950 256
452 619 242
923 647 63
646 287 115
592 652 200
544 7 206
355 404 256
364 85 138
887 341 180
853 821 215
117 771 298
753 334 83
74 932 247
114 717 219
841 697 4
895 416 250
808 570 69
575 22 131
479 101 86
15 689 282
962 691 55
559 667 4
864 481 240
320 207 93
174 371 181
508 610 212
948 261 186
291 460 192
909 58 258
663 983 57
619 151 294
964 254 91
826 486 58
372 770 28
618 993 176
294 956 194
338 129 48
81 843 218
810 0 300
797 201 234
133 854 283
509 1015 172
133 837 79
151 864 240
756 285 291
834 392 238
566 217 133
686 914 148
950 508 269
755 497 67
522 554 70
630 738 115
750 876 132
949 89 88
326 115 84
260 845 138
636 672 279
659 404 271
607 619 254
944 628 101
102 570 60
646 69 42
692 502 108
286 620 241
551 231 235
268 891 193
590 435 81
993 85 90
844 423 256
197 373 121
123 129 111
466 213 87
466 169 99
116 507 48
63 739 123
229 711 128
225 619 278
860 699 218
435 476 219
818 418 141
96 196 42
52 1014 93
230 295 207
12 698 117
384 19 203
442 935 237
683 666 284
627 447 88
325 648 133
43 177 278
452 399 85
3 305 35
322 401 67
127 715 240
564 853 141
454 209 279
363 116 23
853 419 278
435 851 115
447 579 94
553 984 193
809 16 223
689 922 252
994 754 251
624 322 142
801 174 258
413 534 262
160 682 215
50 918 52
430 42 36
671 426 146
456 522 128
430 417 251
1022 740 36
281 177 192
772 84 61
372 348 228
155 393 171
768 736 28
315 322 21
545 782 87
214 573 2
857 514 265
42 860 3
714 652 127
1004 307 69
521 733 286
787 24 34
25 323 269
558 789 238
276 22 33
777 758 98
36 350 257
606 506 104
476 1022 203
534 290 126
44 435 226
655 318 86
940 187 113
797 400 246
699 815 150
85 832 176
465 454 114
409 575 298
874 278 34
188 959 152
171 318 267
198 108 296
690 490 71
654 346 265
242 483 109
610 313 107
528 760 208
214 500 290
811 376 290
469 316 259
391 2 237
562 269 143
481 647 161
135 125 42
858 383 278
19 212 294
570 182 231
345 52 155
727 489 218
142 331 103
794 105 259
528 845 129
238 292 76
826 916 185
145 338 156
628 514 215
401 56 131
473 644 74
748 164 191
51 86 119
684 102 289
571 913 38
565 467 192
542 950 29
132 768 109
763 309 41
20 525 85
939 43 18
38 644 177
912 173 226
152 135 221
614 624 293
664 191 288
765 611 24
731 795 267
129 816 35
6 625 227
1015 190 253
219 74 294
881 514 39
145 643 67
322 968 78
780 195 286
562 10 288
803 0 123
811 680 54
627 778 194
748 67 264
95 645 147
520 798 21
211 990 157
634 94 58
123 293 221
998 1017 273
628 6 164
553 723 104
71 817 296
741 1000 86
425 427 5
879 501 123
426 938 138
340 648 131
238 388 77
314 643 228
801 601 76
285 383 225
778 263 88
228 466 192
958 362 93
368 687 103
674 725 210
693 561 196
487 632 117
926 973 216
636 157 175
237 461 223
806 339 89
875 520 266
333 224 220
922 827 64
637 906 14
603 82 271
447 809 53
128 910 232
736 749 146
615 631 194
69 148 278
489 758 217
873 254 223
106 612 255
663 335 62
752 364 138
593 23 107
1023 349 157
488 879 267
539 932 132
142 897 6
508 425 66
932 266 52
437 734 165
903 470 267
826 886 81
153 866 258
101 907 224
405 810 67
678 965 188
794 258 222
393 630 21
948 223 12
844 682 124
924 988 145
564 639 175
975 423 281
1011 775 175
251 565 65
613 865 20
654 342 151
650 126 248
252 654 19
670 286 192
675 872 59
850 692 162
122 139 198
280 864 67
610 730 72
102 366 238
532 751 83
498 382 257
904 954 93
416 755 123
967 690 272
933 246 8
499 646 227
523 905 142
1016 961 19
134 678 41
152 226 273
408 544 40
609 918 279
103 836 75
856 993 17
895 258 264
1019 595 150
21 887 185
863 989 159
302 851 96
65 843 182
24 658 75
774 20 185
897 587 139
805 794 295
195 511 14
121 630 150
182 630 217
987 765 2
942 254 137
245 968 56
665 607 105
287 872 20
935 567 292
959 663 137
331 258 268
500 687 114
155 783 123
706 50 299
447 890 227
83 967 200
127 607 2
149 656 123
608 979 218
169 275 98
169 814 168
237 658 76
773 602 287
409 586 146
638 952 83
457 1 36
197 519 72
705 211 125
537 509 249
826 852 16
632 638 44
427 959 45
454 138 85
258 438 207
956 734 45
398 949 143
260 925 285
43 655 184
772 625 275
508 549 91
819 916 183
619 94 46
681 223 77
540 759 123
37 902 238
526 808 60
722 55 71
308 562 234
874 496 179
640 639 258
24 855 159
589 272 147
349 413 250
270 81 4
1011 880 244
413 233 290
1020 625 68
348 345 253
141 64 157
966 923 136
297 869 241
193 586 200
378 122 171
348 340 30
631 285 11
239 677 182
356 50 126
308 227 95
17 1001 146
359 898 44
594 511 66
251 400 43
236 573 28
408 549 141
401 968 270
606 711 208
485 20 118
252 566 9
565 262 254
271 279 101
542 692 153
899 513 121
932 557 151
256 292 254
19 911 130
673 139 150
518 600 188
866 250 190
276 772 115
525 439 125
445 765 292
770 5 176
750 26 1
899 492 117
941 899 182
728 373 261
40 848 15
475 280 96
358 727 169
731 487 220
264 632 113
916 21 112
563 325 146
953 647 20
768 295 226
562 866 149
602 269 195
99 104 83
1012 171 75
492 194 61
368 333 161
938 997 112
226 903 26
563 522 296
89 742 238
839 344 91
743 279 63
81 592 30
268 414 38
422 653 244
528 710 14
799 768 16
212 187 129
126 1015 210
396 392 66
1004 490 290
226 170 83
732 149 62
637 110 257
470 910 207
557 984 59
458 428 25
87 959 182
363 270 219
238 612 241
252 444 195
804 805 165
733 753 295
718 229 71
351 731 94
816 823 169
559 538 51
285 25 8
467 261 227
224 977 136
509 706 111
707 436 224
15 1003 18
4 328 123
285 159 148
296 691 119
655 411 67
20 989 40
158 810 162
777 781 60
554 942 80
54 423 271
426 474 12
634 369 54
764 673 255
1012 140 113
67 385 82
481 757 247
619 857 113
555 362 257
442 111 291
460 430 46
622 811 280
637 154 149
386 394 205
929 594 88
696 327 207
901 571 279
839 1015 288
953 872 93
144 252 83
838 45 274
739 10 39
884 371 69
108 629 87
153 639 147
476 360 160
736 407 282
154 466 165
851 836 294
660 179 92
859 580 69
282 858 260
683 338 298
231 143 167
921 319 90
184 53 293
805 73 232
487 416 30
641 56 200
350 854 46
86 794 217
944 267 210
81 566 30
574 430 254
438 845 234
434 942 81
135 515 216
332 587 24
555 92 258
413 564 240
701 314 78
416 312 91
23 700 248
882 245 67
1004 836 265
381 590 98
316 276 78
469 318 273
258 971 35
627 357 42
138 1014 150
6 385 1
294 271 188
93 916 216
428 636 36
8 940 27
695 908 67
245 617 211
686 300 64
592 518 181
792 776 194
427 680 274
179 138 187
310 468 169
80 161 47
679 149 138
845 611 133
447 264 34
219 60 216
355 277 143
976 717 70
714 438 91
29 104 259
880 91 265
700 278 118
772 55 12
922 676 267
113 602 100
461 620 33
77 445 49
614 134 143
933 247 295
929 309 53
947 575 77
601 555 109
894 681 262
615 80 184
1012 361 56
636 222 290
483 813 170
472 684 79
110 95 114
2 196 136
26 667 71
513 786 242
315 738 135
204 575 45
342 349 223
530 131 236
157 833 176
729 963 48
316 605 242
192 152 166
350 143 68
522 824 47
618 554 6
573 482 268
579 899 52
743 7 105
690 25 163
706 630 60
286 170 226
371 49 221
58 666 260
390 512 20
153 46 73
828 521 163
679 177 17
722 816 19
218 654 109
1011 123 10
314 66 141
1007 473 180
125 3 101
70 230 300
435 712 168
295 146 59
22 546 114
948 614 26
184 890 194
480 528 265
654 582 80
881 972 264
69 804 7
249 217 127
36 333 188
789 442 82
425 264 272
819 18 278
1007 995 197
603 1018 53
51 535 188
491 381 267
601 447 112
905 286 177
311 481 76
834 932 50
60 864 32
451 646 156
614 133 300
256 668 109
385 666 67
21 238 3
233 698 94
75 422 67
299 7 186
516 160 64
857 871 9
245 446 22
989 451 72
109 16 17
299 46 271
129 408 159
646 7 1
161 751 276
243 849 292
570 461 148
761 900 183
157 492 193
279 774 59
369 451 125
1001 256 98
983 200 61
483 425 143
173 115 253
222 304 285
563 911 128
0 771 12
50 374 251
181 886 54
641 668 266
287 896 101
866 759 73
790 42 206
673 326 2
27 279 201
277 479 16
522 832 166
1016 5 214
146 503 77
598 466 118
717 596 50
820 446 23
18 127 225
209 87 234
604 424 263
120 289 36
832 544 28
509 722 219
791 899 41
404 921 7
743 139 150
856 190 168
643 351 172
990 160 15
578 514 85
428 397 202
515 227 115
51 759 257
671 795 263
391 944 147
127 198 235
295 31 3
21 536 259
0 313 160
897 904 142
77 285 26
683 504 111
694 702 183
313 56 108
526 695 220
881 576 182
761 424 284
425 662 299
848 416 294
721 821 80
517 232 102
956 32 151
662 684 204
461 615 143
365 836 237
243 844 170
923 515 96
633 649 98
234 672 219
532 403 213
248 581 60
540 668 92
1004 847 40
61 603 195
97 647 169
749 879 102
234 876 110
524 1017 76
663 377 73
541 845 281
171 636 162
62 377 18
584 353 288
248 351 295
511 800 29
610 796 169
781 525 107
924 418 219
100 48 296
39 766 197
541 2 46
314 538 156
988 600 268
594 561 120
933 167 44
335 65 69
401 686 45
113 335 85
671 588 114
137 679 70
204 97 255
804 573 128
873 749 153
357 1012 37
200 857 57
93 759 127
678 472 108
94 464 201
285 545 72
656 363 257
507 229 181
537 368 190
955 54 83
276 995 235
537 644 50
776 870 73
237 921 243
342 719 199
643 699 244
393 591 2
352 757 42
233 502 18
616 115 111
807 995 182
1016 690 114
873 940 120
168 248 21
986 844 197
358 159 255
429 439 174
327 221 135
878 799 121
210 477 226
352 644 51
77 384 265
780 836 230
90 814 21
277 920 80
595 51 293
339 82 299
990 825 23
745 725 107
601 645 230
1023 954 57
821 157 241
176 937 224
639 67 256
703 757 222
894 177 180
180 103 180
687 862 117
199 33 105
573 447 27
928 586 150
821 161 31
13 123 234
142 523 17
841 634 207
667 717 137
648 990 254
698 968 196
219 635 41
650 1010 260
978 122 88
162 881 228
838 712 25
61 79 126
77 193 150
213 709 190
799 174 167
298 239 59
234 36 199
457 294 22
610 636 31
360 406 192
22 296 151
801 409 184
23 3 166
239 537 296
295 606 18
697 129 168
835 924 210
63 742 214
94 414 1
1005 291 188
600 707 238
241 790 269
981 924 179
353 561 174
230 100 254
211 126 112
474 464 55
399 66 168
484 666 60
282 637 154
716 1023 108
432 738 59
187 804 154
336 131 46
1021 66 158
512 347 2
234 257 236
963 681 156
882 711 11
581 287 268
266 219 65
544 4 190
537 730 15
16 951 84
533 104 229
999 954 234
598 34 168
325 508 77
874 723 192
129 722 199
857 163 292
99 955 81
928 911 224
439 108 288
103 481 57
63 455 76
303 947 130
144 181 238
267 687 10
778 137 102
456 337 187
542 707 276
994 46 208
847 583 202
435 861 149
934 887 43
193 753 142
830 1011 283
189 192 128
954 221 212
278 444 18
272 404 253
56 498 85
302 972 274
698 67 290
543 755 80
364 785 42
363 307 192
29 550 289
787 669 249
233 464 240
693 956 24
240 613 216
719 258 249
437 781 237
812 186 137
52 592 164
140 934 111
527 574 193
1011 933 70
961 1012 132
612 932 263
947 85 117
614 17 131
79 187 99
988 750 14
10 175 148
252 800 267
734 678 221
85 376 241
145 930 298
560 941 180
450 863 37
623 643 229
23 287 290
889 354 35
897 15 244
230 189 197
594 92 208
809 424 199
616 444 283
497 518 19
764 764 5
1006 165 241
86 571 261
546 271 145
126 970 191
175 557 47
748 3 296
399 939 68
514 900 12
414 538 190
936 29 92
347 638 67
608 480 58
780 512 30
1023 48 211
559 314 165
368 13 205
615 953 12
399 431 60
811 402 58
441 70 155
816 190 83
564 740 130
280 575 245
199 754 246
84 748 121
428 759 164
496 38 99
830 242 31
271 678 89
83 98 196
341 410 139
396 49 158
30 656 278
770 987 285
914 522 161
609 717 193
373 932 78
633 501 274
387 761 69
576 969 107
754 91 293
8 176 144
552 629 218
981 110 39
887 846 82
568 312 260
331 890 109
871 755 246
552 208 92
445 246 131
144 55 244
608 737 298
1 801 50
77 370 139
1002 179 108
275 784 176
337 583 204
501 620 295
940 595 70
785 179 280
59 510 58
1010 787 26
885 519 150
898 263 224
575 626 291
872 750 114
806 333 153
492 29 272
134 361 20
538 758 68
880 438 193
385 563 218
761 736 87
330 792 161
252 797 132
367 595 211
699 585 255
1 394 260
87 419 26
856 179 229
943 926 217
59 654 109
524 999 281
734 300 19
588 85 237
140 622 150
355 785 270
186 20 83
442 1008 236
859 301 93
754 270 97
644 96 199
86 69 177
716 587 183
416 198 179
27 170 216
421 892 224
551 530 216
64 578 225
594 917 195
155 513 294
450 961 12
451 50 189
330 1008 93
1003 733 4
629 622 202
763 312 268
580 774 43
619 212 52
564 116 164
217 23 150
188 589 247
954 185 125
358 671 151
682 160 7
221 398 295
565 100 135
706 225 85
735 507 51
73 880 164
937 180 221
720 962 261
253 417 221
765 20 71
